"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"886","NCT00527397","Long-Term Safety Study Of Inhaled Insulin (CP-464,005, Inhaler) In Japanese Patients With Type1 or Type2 Diabetes","Diabetes Mellitus, Type 2",0,"CP-464,005","Drug","Pfizer","Industry",0,0,"All","16 Years","75 Years","24","August 2007","July 2008","Self-Monitoring Blood Glucose Levels: Change From Baseline","0","0","0","0","0","0","0","0","0"
"887","NCT00527514","Blood Pressure Lowering Ability and Safety of an Olmesartan and Amlodipine Based Treatment Regimen in Patients With Stage I and Stage II Hypertension","Hypertension",0,"Amlodipine","Drug","Daiichi Sankyo Inc.","Industry",0,0,"All","18 Years","N/A","185","September 2007","April 2008","Change From Baseline in Mean 24-hour Systolic Blood Pressure Measured by Ambulatory Monitoring","<0.0001","No multiplicity adjustments","one-sample t-test","0","0","0","0","0","0"
"888","NCT00527605","Dutasteride 0.5mg For The Treatment Of Chinese Patients With Benign Prostatic Hyperplasia (BPH)","Benign Prostatic Hyperplasia",0,"Dutasteride 0.5mg capsule","Drug","GlaxoSmithKline","Industry",0,0,"Male","50 Years","N/A","253","October 2007","March 2009","Percent Change From Baseline in the Prostate Volume at Month 6","<0.0001","0","t-test, 2 sided","-14.23","Median Difference (Final Values)","95","0","-20.23","-8.22"
"889","NCT00527787","Evaluating PN 400 (VIMOVO) in Reducing Gastric Ulcers Compared to Non-steroidal Antiinflammatory Drug (NSAID) Naproxen","Gastric Ulcer",0,"PN400 (VIMOVO)","Drug","POZEN","Industry",0,0,"All","18 Years","N/A","434","September 2007","October 2008","Number of Participants With Gastric Ulcer Confirmed by Endoscopy","0.001","0","Cochran-Mantel-Haenszel","4.1","proportions","95","2-Sided","1.9","7.7"
"890","NCT00527904","A 12-month, Phase 3, Open-label, Multi-center Study to Evaluate the Long-term Safety of PN400 (VIMOVO)","Gastric Ulcer",0,"PN400 (VIMOVO)","Drug","POZEN","Industry",0,0,"All","18 Years","N/A","239","March 2007","March 2009","Number of Subjects Monitored for Long-term Safety of PN 400","0","0","0","0","0","0","0","0","0"
"891","NCT00527943","Trial to Assess the Effects of Vorapaxar (SCH 530348; MK-5348) in Preventing Heart Attack and Stroke in Particpants With Acute Coronary Syndrome (TRA•CER) (Study P04736)","Atherosclerosis",0,"Vorapaxar","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","12944","December 1, 2007","July 1, 2011","Kaplan-Meier Estimate of the Percentage of Participants Who Experienced Cardiovascular Death, Myocardial Infarction, Stroke, Recurrent Ischemia With Re-hospitalization, and/or Urgent Coronary Revascularization Within 2 Years From Randomization","0.072","0","Cox Proportional Hazards Regression","0.92","Cox Proportional Hazard","95","2-Sided","0.85","1.01"
"892","NCT00528112","Levonorgestrel Contraceptive Intrauterine Systems (LCS) Pearl Index Study","Contraception",0,"LCS12","Drug","Bayer","Industry",0,0,"Female","18 Years","35 Years","2885","August 2007","July 2011","Pearl Index up to 3 Years","0","0","0","0.009","failure rate","95","2-Sided","0.005","0.017"
"893","NCT00528372","A Phase III Study of BMS-512148 (Dapagliflozin) in Patients With Type 2 Diabetes Who Are Not Well Controlled With Diet and Exercise","Type 2 Diabetes",0,"Dapagliflozin","Drug","AstraZeneca","Industry",0,0,"All","18 Years","77 Years","1067","September 2007","February 2009","Adjusted Mean Change From Baseline to Week 24 in Hemoglobin A1C (HbA1c) (Last Observation Carried Forward [LOCF]): Group 1","0.0207","Tested at alpha=0.019, applying the Dunnett adjustment","ANCOVA","-0.35","Mean Difference (Final Values)","0","0","0","0"
"894","NCT00528424","AA4500 (XIAFLEX™, Proposed Name) in the Treatment of Advanced Dupuytren's Disease","Advanced Dupuytren's Disease",0,"AA4500","Biological","Endo Pharmaceuticals","Industry",0,0,"All","18 Years","N/A","286","December 2007","November 2008","Reduction in Contracture to 5° or Less","0","0","0","0","0","0","0","0","0"
"895","NCT00528606","AA4500 (XIAFLEX™, Proposed Name) in the Treatment of Dupuytren's Contracture","Dupuytren's Contracture",0,"collagenase clostridium histolyticum","Biological","Endo Pharmaceuticals","Industry",0,0,"All","18 Years","N/A","308","August 2007","April 2008","Clinical Success (Reduction in Contracture to 5° or Less) of the Primary Joint After the Last Injection","<0.001","0","Cochran-Mantel-Haenszel","0","0","0","0","0","0"
"896","NCT00528723","Efficacy and Tolerability of Beclomethasone Plus Salbutamol in HFA pMDI Fixed Combination vs Beclomethasone Plus Salbutamol in CFC pMDI Fixed Combination in a 12-week Treatment Period of Adult Patients With Uncontrolled Asthma","Bronchial Asthma",0,"salbutamol 100 mcg","Drug","Chiesi Farmaceutici S.p.A.","Industry",0,0,"All","18 Years","64 Years","180","November 2007","January 2009","Mean value of morning PEF (daily measured by the patient)","0","0","0","0","0","0","0","0","0"
"897","NCT00528840","Safety and Efficacy Study of AA4500 (XIAFLEX™, Proposed Name) in the Treatment of Advanced Dupuytren's Disease","Advanced Dupuytren's Disease",0,"collagenase clostridium histolyticum","Biological","Endo Pharmaceuticals","Industry",0,0,"All","18 Years","N/A","201","October 2007","October 2008","Reduction in Contracture to 5° or Less","0","0","0","0","0","0","0","0","0"
"898","NCT00528879","A Phase III Study of BMS-512148 (Dapagliflozin) in Patients With Type 2 Diabetes Who Are Not Well Controlled on Metformin Alone","Type 2 Diabetes",0,"Dapagliflozin","Drug","AstraZeneca","Industry",0,0,"All","18 Years","77 Years","915","September 2007","November 2008","Adjusted Mean Change From Baseline in Hemoglobin A1C (HbA1c) at Week 24 (Last Observation Carried Forward [LOCF])","0.0002","Tested at alpha=0.019, applying the Dunnett adjustment","ANCOVA","-0.38","Mean Difference (Final Values)","0","0","0","0"
"899","NCT00528957","Safety and Efficacy of Switching From Stavudine or Zidovudine to Tenofovir DF in HIV-1 Infected Children","HIV Infections",0,"Tenofovir DF","Drug","Gilead Sciences","Industry",0,0,"All","2 Years","11 Years","97","December 2006","April 2009","Percentage of Participants With HIV-1 RNA < 400 Copies/mL at Week 48","0","0","0","-8.5","Difference in percentages between groups","95","2-Sided","-21.5","4.5"
"900","NCT00529152","Safety and Efficacy of Ferriprox™ (Deferiprone) Oral Solution in Iron Overloaded Pediatric Patients","Iron Overload",0,"Deferiprone","Drug","ApoPharma","Industry",0,0,"All","N/A","10 Years","100","August 2007","July 2008","Occurrence of Adverse Events","0","0","0","0","0","0","0","0","0"
"901","NCT00529282","A Study of Ceftobiprole in Patients With Fever and Neutropenia.","Fever",0,"Ceftobiprole Medocaril","Drug","Basilea Pharmaceutica","Industry",0,0,"All","18 Years","N/A","2","October 2007","January 2008","Clinical Cure Rate of Ceftobiprole vs Comparator in Patients With Fever and Neutropenia.","0","0","0","0","0","0","0","0","0"
"902","NCT00529373","A Study of MK-0822 in Postmenopausal Women With Osteoporosis to Assess Fracture Risk (MK-0822-018)","Postmenopausal Osteoporosis",0,"Odanacatib","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"Female","65 Years","N/A","16713","September 2007","November 2012","(Base Study) Time From Baseline to First Morphometrically-Assessed Vertebral Fracture","0","0","0","0","0","0","0","0","0"
"903","NCT00529451","Safety and Efficacy of Aliskiren 300 mg, 150 mg and 75 mg in Patients With Essential Hypertension Compared to Ramipril 5 mg","Hypertension",0,"Aliskiren","Drug","Novartis","Industry",0,0,"All","18 Years","N/A","1613","September 2007","July 2008","Non-inferiority of Aliskiren 300 mg to Ramipril 5 mg in Change in Mean Sitting Diastolic Blood Pressure (msDBP)","0","0","0","0","0","0","0","0","0"
"904","NCT00529555","Periocline as an Adjunct to Scaling and Root Planing for Adult Periodontitis","Adult Periodontitis",0,"minocycline HCl 2.1%","Drug","Sunstar Americas","Industry",0,0,"All","18 Years","N/A","602","January 2006","December 2008","Change in Pocket Depth.","0","0","0","0","0","0","0","0","0"
"905","NCT00529568","Eltrombopag To Initiate And Maintain Interferon Antiviral Treatment To Benefit Subjects With Hepatitis C Liver Disease","Hepatitis C, Chronic",0,"eltrombopag","Drug","GlaxoSmithKline","Industry",0,0,"All","18 Years","N/A","759","October 2007","August 2011","Number of Participants With Sustained Virologic Response (SVR) in the Double-blind (DB) Antiviral Treatment Phase","0.0202","Stratified Cochran-Mantel-Haenszel (CMH) chi-square test adjusted for the randomization strata","Cochran-Mantel-Haenszel","6.0","Percentage difference in SVR","95","2-Sided","1.2","10.9"
"906","NCT00530348","Comparison of Alemtuzumab and Rebif® Efficacy in Multiple Sclerosis, Study One","Multiple Sclerosis, Relapsing-Remitting",0,"Alemtuzumab","Biological","Genzyme, a Sanofi Company","Industry",0,0,"All","18 Years","50 Years","581","August 2007","April 2011","Percentage of Participants With Sustained Accumulation of Disability (SAD)","0.2173","Hochberg method was used to adjust for the two co-primary outcomes.","Cox Proportional Hazards Regression","0.70","Hazard Ratio (HR)","95","2-Sided","0.40","1.23"
"907","NCT00530712","Safety and Effectiveness Study of EverFlex Stent to Treat Symptomatic Femoral-popliteal Atherosclerosis","Peripheral Vascular Diseases",0,"PROTÉGÉ® EverFlex™ Self-Expanding Stent System","Device","Medtronic Endovascular","Industry",0,0,"All","18 Years","N/A","287","August 2007","March 2012","Primary Patency","0","0","0","0","0","0","0","0","0"
"908","NCT00530946","A Randomized Study To Evaluate Efficacy And Safety Of A Fixed Combination Therapy Of Amlodipine And Atorvastatin","Hypertension",0,"Amlodipine 2.5mg/Atorvastatin 5mg","Drug","Pfizer","Industry",0,0,"All","20 Years","79 Years","165","September 2007","April 2008","Change in Systolic Blood Pressure","0","0","0","0","0","0","0","0","0"
"909","NCT00531427","Buprenorphine Transdermal System (BTDS) in Subjects w/Mod-sev Osteoarthritis (OA) Chronic Pain of Knee","Chronic Pain",0,"Buprenorphine","Drug","Purdue Pharma LP","Industry",0,0,"All","40 Years","N/A","567","September 2007","April 2009","""Average Pain Over the Last 24 Hours"" Score of the Study Knee at Week 12 of the Double Blind Phase.","0.0853","0","Mixed Models Analysis","-0.37","Mean Difference (Final Values)","95","2-Sided","-0.80","0.05"
"910","NCT00531479","Anidulafungin Plus Voriconazole Versus Voriconazole For The Treatment Of Invasive Aspergillosis","Aspergillosis",0,"voriconazole","Drug","Pfizer","Industry",0,0,"All","16 Years","N/A","459","July 2008","April 2011","All-cause Mortality at Week 6 in Participants With Proven or Probable Invasive Aspergillosis","0.0434","P-value based on a 1-sided test and tested against a 1-sided alpha of 0.025 to determine statistical significance.","Z test for difference in proportions","-8.74","Mean Difference (Final Values)","95","2-Sided","-18.99","1.51"
"911","NCT00531622","An Eight-week Study of Saredutant and Escitalopram as Combination Treatment for Major Depressive Disorder","Major Depressive Disorder",0,"saredutant (SR48968)","Drug","Sanofi","Industry",0,0,"All","18 Years","65 Years","643","September 2007","January 2009","Change from baseline to Day 56 in Hamilton depression rating scale (HAM-D) total score","0","0","0","0","0","0","0","0","0"
"912","NCT00532038","A Phase 3 Study to Evaluate the Long-Term Safety of ThermoProfen™ in Patients With Mild to Moderate Pain Associated With Osteoarthritis of the Knee.","Osteoarthritis",0,"ThermoProfen™ (Matrix Transdermal Ketoprofen/CHADD™ System)","Drug","ZARS Pharma Inc.","Industry",0,0,"All","18 Years","75 Years","179","September 2007","November 2008","To evaluate the safety of long-term administration of ThermoProfen™","0","0","0","0","0","0","0","0","0"
"913","NCT00532155","A Study of Aflibercept Versus Placebo in Patients With Second-Line Docetaxel for Locally Advanced or Metastatic Non-Small-Cell Lung Cancer","Carcinoma",0,"Aflibercept (ziv-aflibercept, AVE0005, VEGF trap, ZALTRAP®)","Drug","Sanofi","Industry",0,0,"All","18 Years","N/A","913","September 2007","January 2011","Overall Survival (OS)","0.8985","0","Stratified log-rank test","1.01","Hazard Ratio (HR)","95","2-Sided","0.868","1.174"
"914","NCT00532311","Efficacy of Lapaquistat Acetate Co-Administered With Statins in Subjects With Hypercholesterolemia","Hypercholesterolemia",0,"Lapaquistat acetate and stable statin therapy","Drug","Takeda","Industry",0,0,"All","18 Years","N/A","411","July 2007","April 2008","Change from Baseline in fasting plasma Low Density Lipoprotein cholesterol","0","0","0","0","0","0","0","0","0"
"915","NCT00532558","Efficacy of Lapaquistat Acetate on Blood Cholesterol Levels in Treating Subjects With Hypercholesterolemia","Hypercholesterolemia",0,"Lapaquistat acetate","Drug","Takeda","Industry",0,0,"All","18 Years","N/A","657","October 2007","May 2008","Change from Baseline in fasting plasma Low Density Lipoprotein cholesterol","0","0","0","0","0","0","0","0","0"
"916","NCT00532779","A Study of the Safety and Efficacy of Two Doses of Naltrexone SR/Bupropion SR and Placebo in Overweight and Obese Subjects","Obesity",0,"Naltrexone SR 16 mg/Bupropion SR 360 mg /day","Drug","Orexigen Therapeutics, Inc","Industry",0,0,"All","18 Years","65 Years","1742","October 2007","May 2009","Co-primary: Body Weight- Mean Percent Change","<0.001","0","ANCOVA","-3.67","Mean Difference (Net)","95","0","-4.50","-2.85"
"917","NCT00533273","Non-US Study of AA4500 (XIAFLEX™, Proposed Name) in the Treatment of Advanced Dupuytren's Disease","Advanced Dupuytren's Disease",0,"collagenase clostridium histolyticum","Biological","Endo Pharmaceuticals","Industry",0,0,"All","18 Years","N/A","66","August 2007","September 2008","Reduction in Contracture to 5° or Less of the Primary Joint","0","0","0","0","0","0","0","0","0"
"918","NCT00533897","Phase IIIB Subcutaneous Missed Dose Study","Rheumatoid Arthritis",0,"Abatacept","Drug","Bristol-Myers Squibb","Industry",0,0,"All","18 Years","N/A","270","November 2007","December 2008","Double-blind Withdrawal (DBW) Period; Percentage of Participants With Positive Anti-Abatacept or Anti-Cytotoxic T-Lymphocyte Antigen 4 (CTLA4) Antibody Responses by Enzyme-Linked Immunosorbent Assay (ELISA) at Day 169","0.119","There was no adjustment made for multiple comparisons.","Chi-squared, Corrected","9.59","estimate of difference","95","2-Sided","0.83","18.34"
"919","NCT00534833","Immunogenicity Study of Antibody Persistence and Booster Effect of DTaP-HB-PRP~T Combined Vaccine or Tritanrix-HepB/Hib™","Diphtheria",0,"DTaP-HB-PRP~T vaccine","Biological","Sanofi Pasteur, a Sanofi Company","Industry",0,0,"All","15 Months","18 Months","362","September 2007","September 2008","Summary of Antibody Persistence and Immunogenicity Booster Response in Participants Who Were Vaccinated With Either DTaP-Hep B-PRP~T Concomitantly With Oral Polio Vaccine (OPV) or Tritanrix-Hep B/Hib™ Concomitantly With OPV","0","0","0","0","0","0","0","0","0"
"920","NCT00535496","Relation Between TOF-Watch® SX and a Peripheral Nerve Stimulator After 4.0 mg.Kg-1 Sugammadex (P05698)","Neuromuscular Blockade",0,"sugammadex","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","64 Years","91","September 2007","January 2008","Time From Start of Administration of 4.0 mg/kg Sugammadex to Recovery of the T4/T1 Ratio to 0.9 Measured by a TOF-Watch® SX","0","0","0","0","0","0","0","0","0"
"921","NCT00536263","PegIntron Treatment of Chronic Hepatitis B e Antigen-Positive Patients (P05170/MK-4031-327)","Hepatitis B, Chronic",0,"pegylated interferon alpha-2b","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","65 Years","671","September 2007","November 2009","Number of Participants With Hepatitis B Envelope Antigen (HBe or HBeAg) Loss","0.860","P-values are unadjusted; Hochberg’s adjustment for multiple comparisons was used to maintain the overall 0.05 significance level in test of superiority using the Cochran-Mantel-Haenszel test.","Cochran-Mantel-Haenszel","0.008","Pairwise rate difference","95","2-Sided","-0.063","0.079"
