"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"281","NCT01190267","Flexible Dose, Long-term Safety Study of Asenapine for the Treatment of Schizophrenia in Adolescents (P05897)","Schizophrenia, Paranoid",0,"asenapine","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","12 Years","17 Years","204","September 2010","October 2013","Number of Participants With a Treatment-Emergent Adverse Event (AE) During Extension Study","0","0","0","0","0","0","0","0","0"
"282","NCT01190839","A Multicenter Trial Comparing REMICADE (Infliximab) and Placebo in the Prevention of Recurrence in Crohn's Disease (CD) Patients Undergoing Surgical Resection Who Are at an Increased Risk of Recurrence","Crohn's Disease",0,"Infliximab","Biological","Janssen Biotech, Inc.","Industry",0,0,"All","18 Years","99 Years","297","November 2010","December 2014","Percentage of Participants With Clinical Recurrence (CR) of Crohn's Disease (CD) Prior to or at Week 76","0.097","p-value was based on the Cochran-Mantel-Haenszel chi-square test stratified by the number of risk factors for recurrence of active CD and baseline use of an immunomodulator.","Cochran-Mantel-Haenszel chi-square test","0","0","0","0","0","0"
"283","NCT01191255","A 58-Week Safety and Efficacy Trial of Ferric Citrate in Patients With ESRD on Dialysis","Hyperphosphatemia",0,"ferric citrate, ca acetate, sevelamer carbonate, placebo","Drug","Keryx Biopharmaceuticals","Industry",0,0,"All","18 Years","N/A","441","October 2010","January 2013","Change in Mean Serum Phosphorus From Baseline (Week 52) to the End of the Efficacy Assessment Period (EAP; Week 56)","<0.0001","The P-value for the change in mean serum phosphorus was calculated via an ANCOVA model with treatment as the fixed effect and Week-52-baseline as the co-variate.","ANCOVA","0","0","0","0","0","0"
"284","NCT01191801","Study of Vosaroxin or Placebo in Combination With Cytarabine in Patients With First Relapsed or Refractory AML","Acute Myeloid Leukemia",0,"vosaroxin + cytarabine","Drug","Sunesis Pharmaceuticals","Industry",0,0,"All","18 Years","N/A","711","December 17, 2010","September 26, 2014","Overall Survival","0.0305","Unstratified one sided P-Value","Unstratified Log Rank","0.87","Cox Proportional Hazard","95","1-Sided","0","0"
"285","NCT01192022","TachoSil® Versus Surgicel® Original for the Secondary Treatment of Local Bleeding in Adult and Pediatric Patients Undergoing Hepatic Resection Surgery","Hemorrhage",0,"TachoSil®","Biological","Takeda","Industry",0,0,"All","N/A","N/A","253","August 2010","May 2013","Percentage of Participants With Intraoperative Hemostasis at Target Bleeding Site Within 3 Minutes","<0.001","Logistic regression model with treatment and pooled center as factors.","Regression, Logistic","4.87","Odds Ratio (OR)","95","2-Sided","2.55","9.29"
"286","NCT01192295","Safety of Twice Daily Oxycodone Hydrochloride Controlled-release Tablets in Children With Moderate to Severe Malignant and/ or Nonmalignant Pain Requiring Opioids","Pain",0,"Oxycodone HCl controlled-release tablets","Drug","Purdue Pharma LP","Industry",0,0,"All","6 Years","16 Years","155","November 2010","July 2014","The Number of Participants With Adverse Events as a Measure of Safety.","0","0","0","0","0","0","0","0","0"
"287","NCT01193153","A Study to Evaluate the Efficacy of Paliperidone Palmitate in the Prevention of Relapse of the Symptoms of Schizoaffective Disorder","Schizoaffective Disorder",0,"Placebo","Drug","Janssen Scientific Affairs, LLC","Industry",0,0,"All","18 Years","65 Years","667","September 2010","October 2013","Double-blind: Percentage of Participants Who Experienced Relapse","<0.001","0","Log Rank","2.49","Hazard Ratio (HR)","95","2-Sided","1.55","3.99"
"288","NCT01193244","Study Comparing Orteronel Plus Prednisone in Participants With Chemotherapy-Naive Metastatic Castration-Resistant Prostate Cancer","Prostate Cancer",0,"Orteronel","Drug","Millennium Pharmaceuticals, Inc.","Industry",1,0,"Male","18 Years","N/A","1560","October 1, 2010","January 1, 2014","Radiographic Progression-free Survival (rPFS)","<0.00001","0","Log Rank","0.707","Hazard Ratio (HR)","95","0","0.626","0.799"
"289","NCT01193257","Study Comparing Orteronel Plus Prednisone in Patients With Metastatic Castration-Resistant Prostate Cancer","Prostate Cancer",0,"Orteronel + prednisone","Drug","Millennium Pharmaceuticals, Inc.","Industry",0,0,"Male","18 Years","N/A","1099","November 2010","September 2014","Overall survival (OS)","0","0","0","0","0","0","0","0","0"
"290","NCT01195662","A Study of BMS-512148 (Dapagliflozin) in Patients With Type 2 Diabetes With Inadequately Controlled Hypertension on an ACEI or ARB and an Additional Antihypertensive Medication","Type 2 Diabetes",0,"Dapagliflozin","Drug","AstraZeneca","Industry",0,0,"All","18 Years","89 Years","2245","October 2010","February 2013","Adjusted Mean Change From Baseline in Seated Systolic Blood Pressure for 12 Week Double-Blind Treatment Period - Randomized Participants","0.0002","Endpoint was tested at alpha=0.05. Hierarchical closed testing procedure used.","Longitudinal repeated measures","-4.28","Mean Difference (Final Values)","95","2-Sided","-6.54","-2.02"
"291","NCT01196091","A Study of LY2127399 in Patients With Systemic Lupus Erythematosus","Systemic Lupus Erythematosus",0,"LY2127399","Drug","Eli Lilly and Company","Industry",0,0,"All","18 Years","N/A","1164","December 2010","July 2014","Proportion of patients achieving an SLE Responder Index response at week 52","0","0","0","0","0","0","0","0","0"
"292","NCT01197534","Evaluation of Effectiveness of Two Dosing Regimens of Fostamatinib Compared to Placebo in Patients With Rheumatoid Arthritis (RA) Who Are Taking Disease Modifying Anti-rheumatic Drug (DMARD) But Not Responding.","Rheumatoid Arthritis",0,"fostamatinib","Drug","AstraZeneca","Industry",0,0,"All","18 Years","N/A","913","September 2010","March 2013","Proportion of Patients With ACR20 at Week 24, Comparison Between Fostamatinib and Placebo","<0.001","Week 24","Mantel Haenszel","0.15","Weighted difference in proportions","95","2-Sided","0.08","0.22"
"293","NCT01197560","Study of Lenalidomide to Evaluate Safety and Effectiveness in Patients With Diffuse Large B-Cell Lymphoma (DLBCL)","Diffuse Large B-cell Lymphoma",0,"Lenalidomide","Drug","Celgene","Industry",0,0,"All","18 Years","N/A","111","September 1, 2010","July 4, 2013","Stage 1: Percentage of Participants With an Overall Response Rate (ORR) According to the International Working Group (IWG) Response Criteria for Non Hodgkin's Lymphoma (NHL), Cheson 1999.","0.079","0","Fisher Exact","0","0","0","0","0","0"
"294","NCT01197755","Evaluation of Effectiveness of Two Dosing Regimens of Fostamatinib Compared to Placebo in Patients With Rheumatoid Arthritis (RA) Who Are Taking Methotrexate and Have Had Inadequate Response to Single TNF-alpha Antagonist","Rheumatoid Arthritis",0,"fostamatinib","Drug","AstraZeneca","Industry",0,0,"All","18 Years","N/A","323","September 2010","February 2013","Proportion of Patients Achieving ACR20 at Week 24, Comparison Between Fostamatinib and Placebo","0.004","Week 24","Mantel Haenszel","0.17","Weighted difference in proportion","95","2-Sided","0.05","0.28"
"295","NCT01200992","Efficacy and Safety Evaluation of EN3348 (Mycobacterial Cell Wall-DNA Complex [MCC]) as Compared With Mitomycin C in the Intravesical Treatment of Subjects With BCG Recurrent/Refractory Non-muscle Invasive Bladder Cancer","Bladder Neoplasm",0,"EN3348","Biological","Bioniche Life Sciences Inc.","Industry",0,0,"All","18 Years","N/A","84","November 2010","April 2013","Comparison of Event-free Survival of Intravesical EN3348 With Mitomycin C.","0","0","0","0","0","0","0","0","0"
"296","NCT01202773","A Study in Patients With Rheumatoid Arthritis","Rheumatoid Arthritis",0,"LY2127399","Drug","Eli Lilly and Company","Industry",0,0,"All","18 Years","N/A","555","January 2011","March 2013","Percentage of patients with American College of Rheumatology 20% response (ACR20)","0","0","0","0","0","0","0","0","0"
"297","NCT01202903","Omalizumab in Patients With Moderate to Severe Persistent Allergic Asthma Not Adequately Controlled Despite GINA (2009) Step 4 Therapy","Persistent Allergic Asthma",0,"Omalizumab","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","18 Years","75 Years","616","September 2010","October 2013","Change From Baseline in Mean Morning Peak Expiratory Flow (PEF) Following the 24-week Treatment Period","0","0","0","0","0","0","0","0","0"
"298","NCT01203397","Safety And Efficacy Study Of Topic Mucopolysaccharide Polysulfate In The Superficial Varicose Veins Treatment","VARICOSE VEINS",0,"TOPIC MUCOPOLYSACCHARIDE POLYSULFATE 5MG/G","Drug","EMS","Industry",0,0,"All","18 Years","80 Years","70","September 2014","December 2014","Efficacy - Symptoms reduction","0","0","0","0","0","0","0","0","0"
"299","NCT01204749","TRINOVA-1: A Study of AMG 386 or Placebo, in Combination With Weekly Paclitaxel Chemotherapy, as Treatment for Ovarian Cancer, Primary Peritoneal Cancer and Fallopian Tube Cancer","Fallopian Tube Cancer",0,"AMG 386","Drug","Amgen","Industry",0,0,"Female","18 Years","N/A","919","November 2010","March 2013","Progression-Free Survival","0","0","0","0","0","0","0","0","0"
"300","NCT01205438","A Study of LY2127399 in Patients With Systemic Lupus Erythematosus","Systemic Lupus Erythematosus",0,"LY2127399","Drug","Eli Lilly and Company","Industry",0,0,"All","18 Years","N/A","1124","January 2011","August 2014","Proportion of patients achieving an SLE Responder Index response at week 52","0","0","0","0","0","0","0","0","0"
"301","NCT01206907","Effectiveness, Safety, and Tolerability Study of Oxymorphone Immediate Release (IR) Oral Liquid in Opioid Tolerant Pediatric Subjects","Chronic Pain",0,"oxymorphone IR","Drug","Endo Pharmaceuticals","Industry",0,0,"All","2 Years","6 Years","0","October 2010","December 2013","Change in pain intensity from baseline to last assessment using the Face, Legs, Activity, Cry, Consolability (FLACC) pain scale.","0","0","0","0","0","0","0","0","0"
"302","NCT01208181","A Two-Part, 12-Week Study of Etoricoxib as a Treatment for Rheumatoid Arthritis (RA) (MK-0663-107)","Arthritis, Rheumatoid",0,"Etoricoxib 60 mg","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","1404","September 2010","June 2014","Time-Weighted Average Change From Baseline in DAS28-CRP in Part 1 (Etoricoxib vs. Placebo)","0.004","0","Tukey-Ciminera-Heysetrend test","-0.29","Difference in least squares mean","95","2-Sided","-0.49","-0.09"
"303","NCT01208207","A Two-Part 26-Week Study of Etoricoxib as Treatment for Ankylosing Spondylitis (AS) (MK-0663-108)","Spondylitis, Ankylosing",0,"Part I - etoricoxib 60 mg","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","1015","September 2010","November 2014","Time-Weighted Average Change From Baseline in the Spinal Pain Intensity in Study Part 1: Etoricoxib 90 mg vs. Naproxen","0","0","0","-0.64","Difference in Least Squares Mean","95","2-Sided","-5.47","4.19"
"304","NCT01210365","Safety and Efficacy of Furosemide 40mg + Amiloride Hydrochloride 10mg to Reduct Edema","Congestive Heart Failure",0,"Diurisa®","Drug","Eurofarma Laboratorios S.A.","Industry",0,0,"All","18 Years","N/A","60","January 2011","February 2013","Evaluate the effect on kalemia of the fixed combination of furosemide and amiloride compared with furosemide alone in the treatment of patients with HF functional class II (NYHA)","0","0","0","0","0","0","0","0","0"
"305","NCT01211444","US Clinical Study of the Apnex Medical Hypoglossal Nerve Stimulation (HGNS) System to Treat Obstructive Sleep Apnea","Obstructive Sleep Apnea",0,"HGNS Treatment","Device","Apnex Medical, Inc.","Industry",0,0,"All","21 Years","70 Years","20","July 2010","August 2013","Mean change in AHI measured with in-lab nighttime polysomnography (PSG) compared to baseline","0","0","0","0","0","0","0","0","0"
"306","NCT01212991","A Safety and Efficacy Study of Oral MDV3100 in Chemotherapy-Naive Patients With Progressive Metastatic Prostate Cancer","Prostate Cancer",0,"Enzalutamide","Drug","Medivation, Inc.","Industry",0,0,"Male","18 Years","N/A","1717","September 2010","September 2013","Overall Survival","<0.0001","A 2-stage group sequential method (Lan DeMets OBF) assigned the level of significance for the pre-specified interim overall survival analysis (p<0.015) based on overall 2-sided type I error rate of 0.049. Final results based upon interim analysis.","Log Rank","0.706","Hazard Ratio (HR)","95","2-Sided","0.596","0.837"
"307","NCT01214096","Clinical Trial to Evaluate the Efficacy and Safety of Recombinant Human Neuregulin-1 for Subcutaneous Administration in Patients With Chronic Systolic Heart Failure","Chronic Heart Failure",0,"rhNRG-1","Drug","Zensun Sci. & Tech. Co., Ltd.","Industry",0,0,"All","18 Years","75 Years","120","July 2010","December 2014","cardiac function measured by MRI","0","0","0","0","0","0","0","0","0"
"308","NCT01215227","An Active-Controlled Extension Study to NCT01155466 [P04938] and NCT01227265 [P07037] (P06153)","Parkinson Disease",0,"Preladenant","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","30 Years","85 Years","839","November 2010","July 2013","Percentage of Participants With Systolic Blood Pressure ≥180 mmHg","0","0","0","0","0","0","0","0","0"
"309","NCT01215942","An Open Label Study for Patients With Rheumatoid Arthritis","Rheumatoid Arthritis",0,"LY2127399","Drug","Eli Lilly and Company","Industry",0,0,"All","18 Years","N/A","1505","June 2011","February 2014","Percentage of patients developing anti-LY2127399 antibodies","0","0","0","0","0","0","0","0","0"
"310","NCT01217606","Safety and Efficacy of Triple Combination Therapy in Patients With Primary Open-Angle Glaucoma or Ocular Hypertension","Glaucoma, Open-Angle",0,"bimatoprost/brimonidine tartrate/timolol ophthalmic solution (Triple Combination Therapy)","Drug","Allergan","Industry",0,0,"All","18 Years","N/A","185","January 2011","September 2014","Change From Baseline in Mean Worse Eye Intraocular Pressure (IOP) Analyzed by Two-Sample T-Test","0","0","0","0","0","0","0","0","0"
"311","NCT01217671","International Study Evaluating the Safety and Efficacy of Inhaled, Human, Alpha-1 Antitrypsin (AAT) in Alpha-1 Antitrypsin Deficient Patients With Emphysema","Emphysema",0,"Kamada AAT for inhalation","Biological","Kamada, Ltd.","Industry",0,0,"All","18 Years","N/A","168","December 2009","November 2014","Exacerbation events and lung density","0","0","0","0","0","0","0","0","0"
"312","NCT01218659","Study to Compare the Efficacy and Safety of Oral AT1001 and Enzyme Replacement Therapy in Patients With Fabry Disease","Fabry Disease",0,"migalastat hydrochloride","Drug","Amicus Therapeutics","Industry",0,0,"All","16 Years","74 Years","60","December 2010","May 2014","renal function assessed by iohexol Glomerular Filtration Rate (GFR)","0","0","0","0","0","0","0","0","0"
"313","NCT01222663","Effects of Hemoperfusion With a Polymyxin B Membrane in Peritonitis With Septic Shock","Peritonitis",0,"standard therapy","Device","Meditor SAS","Industry",0,0,"All","18 Years","N/A","243","October 2010","April 2013","Mortality","0","0","0","0","0","0","0","0","0"
"314","NCT01222884","A Randomized, Comparative, Open-label Study of IV Monofer® Administered as Maintenance Therapy by Single or Repeated Bolus Injections in Comparison With IV Iron Sucrose in Subjects With CKD-5D","Chronic Kidney Disease Stage 5 (Dialysis Dependent)",0,"Monofer","Drug","Pharmacosmos A/S","Industry",0,0,"All","18 Years","N/A","351","June 2011","October 2013","Ability to Maintain Hemoglobin Level","0","0","0","0","0","0","0","0","0"
